test_indices,y_test,y_pred,risk_scores
5293,1.0,1.0,0.9999999999993621
1341,1.0,1.0,0.9999999999993621
2664,1.0,1.0,0.9999999999993587
3624,1.0,1.0,0.999999999999357
1622,1.0,1.0,0.9999999999993556
4584,1.0,1.0,0.9999999999993543
5544,1.0,1.0,0.9999999999993505
3879,1.0,1.0,0.9999999999993459
2410,1.0,1.0,0.9999999999993441
1910,1.0,1.0,0.9999999999993294
1286,1.0,1.0,0.9999999999993181
2151,1.0,1.0,0.9999999999993039
88,1.0,1.0,0.999999999999295
3111,1.0,1.0,0.999999999999291
2919,1.0,1.0,0.9999999999992888
4071,1.0,1.0,0.9999999999992684
5460,1.0,1.0,0.9999999999992681
5031,1.0,1.0,0.999999999999245
5434,1.0,1.0,0.9999999999992313
1521,1.0,1.0,0.9999999999992215
341,1.0,1.0,0.9999999999992191
4474,1.0,1.0,0.9999999999992149
4500,1.0,1.0,0.9999999999992115
5438,1.0,1.0,0.9999999999991993
3514,1.0,1.0,0.9999999999991975
1479,1.0,1.0,0.9999999999991882
5141,1.0,1.0,0.999999999999188
2554,1.0,1.0,0.9999999999991789
4478,1.0,1.0,0.9999999999991669
1005,1.0,1.0,0.9999999999991556
3540,1.0,1.0,0.9999999999991476
2114,1.0,1.0,0.99999999999914
3518,1.0,1.0,0.9999999999991322
4181,1.0,1.0,0.9999999999991271
3074,1.0,1.0,0.9999999999991178
2558,1.0,1.0,0.9999999999990958
4034,1.0,1.0,0.9999999999990956
570,1.0,1.0,0.9999999999990834
2580,1.0,1.0,0.9999999999990754
4994,1.0,1.0,0.9999999999990732
3221,1.0,1.0,0.999999999999061
1699,1.0,1.0,0.9999999999990079
2261,1.0,1.0,0.9999999999989884
1093,1.0,1.0,0.9999999999989779
1796,1.0,1.0,0.9999999999988638
1149,1.0,1.0,0.9999999999988278
1456,1.0,1.0,0.999999999998811
4933,1.0,1.0,0.9999999999987974
1030,1.0,1.0,0.9999999999987916
1922,1.0,1.0,0.9999999999987825
2303,1.0,1.0,0.9999999999987812
5630,1.0,1.0,0.9999999999987705
3973,1.0,1.0,0.9999999999987637
3263,1.0,1.0,0.9999999999987546
1238,1.0,1.0,0.9999999999987543
4670,1.0,1.0,0.9999999999987539
324,1.0,1.0,0.9999999999987372
3710,1.0,1.0,0.9999999999987372
4223,1.0,1.0,0.9999999999987279
3013,1.0,1.0,0.9999999999987259
803,1.0,1.0,0.9999999999987235
2750,1.0,1.0,0.9999999999987204
5183,1.0,1.0,0.9999999999987013
5095,1.0,1.0,0.999999999998695
2942,1.0,1.0,0.9999999999986919
2053,1.0,1.0,0.9999999999986888
5242,1.0,1.0,0.9999999999986855
4135,1.0,1.0,0.9999999999986648
3902,1.0,1.0,0.9999999999986642
4282,1.0,1.0,0.9999999999986562
4862,1.0,1.0,0.9999999999986349
3175,1.0,1.0,0.9999999999986311
7,1.0,1.0,0.9999999999986298
3322,1.0,1.0,0.9999999999986258
843,1.0,1.0,0.9999999999986249
1447,1.0,1.0,0.9999999999986176
857,1.0,1.0,0.9999999999986102
5822,1.0,1.0,0.999999999998602
2215,1.0,1.0,0.999999999998596
2362,1.0,1.0,0.9999999999985942
1340,1.0,1.0,0.9999999999985916
5545,1.0,1.0,0.9999999999985549
4585,1.0,1.0,0.999999999998552
3625,1.0,1.0,0.9999999999985489
559,1.0,1.0,0.999999999998546
2665,1.0,1.0,0.9999999999985456
1867,1.0,1.0,0.9999999999985401
230,1.0,1.0,0.9999999999985287
5860,1.0,1.0,0.9999999999984894
5380,1.0,1.0,0.9999999999984699
4900,1.0,1.0,0.9999999999984566
3940,1.0,1.0,0.999999999998421
1467,1.0,1.0,0.9999999999983988
2437,1.0,1.0,0.9999999999983893
2980,1.0,1.0,0.9999999999983824
1191,1.0,1.0,0.9999999999983422
147,1.0,1.0,0.9999999999982978
3397,1.0,1.0,0.9999999999982694
4420,1.0,1.0,0.9999999999982561
322,1.0,1.0,0.9999999999982463
5416,1.0,1.0,0.9999999999982296
5129,1.0,1.0,0.9999999999982165
5007,1.0,1.0,0.9999999999981934
4169,1.0,1.0,0.9999999999981921
4456,1.0,1.0,0.9999999999981766
3209,1.0,1.0,0.9999999999981672
2249,1.0,1.0,0.9999999999981417
4357,1.0,1.0,0.9999999999981402
4047,1.0,1.0,0.9999999999981355
1100,1.0,1.0,0.9999999999981355
3496,1.0,1.0,0.9999999999981217
2863,1.0,1.0,0.9999999999981208
3823,1.0,1.0,0.999999999998112
4783,1.0,1.0,0.9999999999981048
5743,1.0,1.0,0.999999999998098
3087,1.0,1.0,0.9999999999980753
1529,1.0,1.0,0.9999999999980727
2536,1.0,1.0,0.9999999999980622
5840,1.0,1.0,0.9999999999980618
4880,1.0,1.0,0.9999999999980613
3920,1.0,1.0,0.9999999999980591
2960,1.0,1.0,0.9999999999980551
1584,1.0,1.0,0.9999999999980462
2127,1.0,1.0,0.9999999999980127
5317,1.0,1.0,0.9999999999980038
3460,1.0,1.0,0.9999999999979696
1944,1.0,1.0,0.9999999999979554
1772,1.0,1.0,0.9999999999979345
639,1.0,1.0,0.9999999999978737
1221,1.0,1.0,0.9999999999978681
2037,1.0,1.0,0.9999999999978562
1364,1.0,1.0,0.9999999999977749
1777,1.0,1.0,0.9999999999976226
2500,1.0,1.0,0.9999999999976168
1658,1.0,1.0,0.9999999999975389
1862,1.0,1.0,0.9999999999974607
1846,1.0,1.0,0.9999999999974569
904,1.0,1.0,0.9999999999973905
321,1.0,1.0,0.9999999999973535
946,1.0,1.0,0.9999999999973308
867,1.0,1.0,0.999999999997309
2131,1.0,1.0,0.9999999999972273
1540,1.0,1.0,0.9999999999972127
3091,1.0,1.0,0.9999999999971463
5714,1.0,1.0,0.9999999999971327
4754,1.0,1.0,0.9999999999971279
3794,1.0,1.0,0.9999999999971194
2834,1.0,1.0,0.9999999999971041
4051,1.0,1.0,0.9999999999970597
2529,1.0,1.0,0.9999999999970117
3489,1.0,1.0,0.9999999999969793
5011,1.0,1.0,0.9999999999969653
2797,1.0,1.0,0.9999999999969487
4449,1.0,1.0,0.9999999999969447
1611,1.0,1.0,0.9999999999969125
5409,1.0,1.0,0.9999999999969102
3757,1.0,1.0,0.9999999999968976
5100,1.0,1.0,0.9999999999968525
4717,1.0,1.0,0.999999999996845
4140,1.0,1.0,0.9999999999968381
3180,1.0,1.0,0.9999999999968099
5677,1.0,1.0,0.999999999996791
2220,1.0,1.0,0.9999999999967806
5747,1.0,1.0,0.9999999999966493
4787,1.0,1.0,0.9999999999966476
3827,1.0,1.0,0.999999999996646
2867,1.0,1.0,0.9999999999966429
484,1.0,1.0,0.9999999999965843
1973,1.0,1.0,0.9999999999965625
62,1.0,1.0,0.9999999999963916
170,1.0,1.0,0.9999999999963463
255,1.0,1.0,0.9999999999962081
1146,1.0,1.0,0.9999999999961906
369,1.0,1.0,0.9999999999961391
2511,1.0,1.0,0.9999999999961253
1082,1.0,1.0,0.9999999999961229
5547,1.0,1.0,0.9999999999961213
848,1.0,1.0,0.9999999999961189
3471,1.0,1.0,0.9999999999961144
4431,1.0,1.0,0.9999999999961056
5391,1.0,1.0,0.9999999999960962
815,1.0,1.0,0.9999999999960296
549,1.0,1.0,0.9999999999959521
2889,1.0,1.0,0.9999999999959259
4587,1.0,1.0,0.9999999999959024
3849,1.0,1.0,0.999999999995896
4809,1.0,1.0,0.9999999999958658
5769,1.0,1.0,0.9999999999958351
1681,1.0,1.0,0.9999999999957834
3627,1.0,1.0,0.9999999999956632
1956,1.0,1.0,0.9999999999956295
5718,1.0,1.0,0.9999999999955911
354,1.0,1.0,0.9999999999955669
4758,1.0,1.0,0.9999999999955653
3798,1.0,1.0,0.9999999999955338
1407,1.0,1.0,0.9999999999955067
2838,1.0,1.0,0.9999999999954998
1573,1.0,1.0,0.999999999995465
2905,1.0,1.0,0.9999999999954374
2667,1.0,1.0,0.9999999999954017
3865,1.0,1.0,0.9999999999953975
4825,1.0,1.0,0.9999999999953564
65,1.0,1.0,0.9999999999953417
5785,1.0,1.0,0.9999999999953173
1793,1.0,1.0,0.9999999999953095
1481,1.0,1.0,0.9999999999952802
1794,1.0,1.0,0.9999999999952649
605,1.0,1.0,0.9999999999952494
747,1.0,1.0,0.999999999995216
915,1.0,1.0,0.9999999999951628
441,1.0,1.0,0.9999999999951537
2111,1.0,1.0,0.9999999999950868
3071,1.0,1.0,0.9999999999950773
4031,1.0,1.0,0.9999999999950613
2660,1.0,1.0,0.9999999999950593
384,1.0,1.0,0.9999999999950493
4991,1.0,1.0,0.9999999999950349
475,1.0,1.0,0.9999999999950071
1042,1.0,1.0,0.9999999999949809
2031,1.0,1.0,0.9999999999949476
1904,1.0,1.0,0.999999999994929
3620,1.0,1.0,0.9999999999948674
1177,1.0,1.0,0.9999999999947089
4580,1.0,1.0,0.9999999999946683
2047,1.0,1.0,0.999999999994521
2836,1.0,1.0,0.9999999999944804
5540,1.0,1.0,0.99999999999446
1577,1.0,1.0,0.9999999999944222
579,1.0,1.0,0.9999999999943343
3796,1.0,1.0,0.9999999999943092
4756,1.0,1.0,0.9999999999941296
1866,1.0,1.0,0.9999999999939684
5716,1.0,1.0,0.9999999999939344
688,1.0,1.0,0.9999999999936204
2802,1.0,1.0,0.9999999999932947
3762,1.0,1.0,0.9999999999931006
2364,1.0,1.0,0.9999999999929423
4722,1.0,1.0,0.9999999999928999
5759,1.0,1.0,0.9999999999928668
4799,1.0,1.0,0.99999999999275
3324,1.0,1.0,0.9999999999926921
5682,1.0,1.0,0.9999999999926852
3839,1.0,1.0,0.9999999999926257
1980,1.0,1.0,0.9999999999926159
2879,1.0,1.0,0.9999999999924889
4284,1.0,1.0,0.9999999999924278
5244,1.0,1.0,0.9999999999921614
1706,1.0,1.0,0.9999999999912323
800,1.0,1.0,0.9999999999911893
2449,1.0,1.0,0.9999999999911078
3409,1.0,1.0,0.9999999999910676
4369,1.0,1.0,0.9999999999910427
5329,1.0,1.0,0.9999999999910307
2775,1.0,1.0,0.9999999999910014
3735,1.0,1.0,0.9999999999909204
5492,1.0,1.0,0.9999999999908993
5422,1.0,1.0,0.999999999990892
4695,1.0,1.0,0.9999999999908371
5655,1.0,1.0,0.999999999990753
206,1.0,1.0,0.9999999999907394
2016,1.0,1.0,0.999999999990663
2284,1.0,1.0,0.9999999999906553
4462,1.0,1.0,0.9999999999905829
4532,1.0,1.0,0.9999999999905751
28,1.0,1.0,0.9999999999905562
2854,1.0,1.0,0.9999999999904667
3814,1.0,1.0,0.9999999999903861
4774,1.0,1.0,0.9999999999903098
1959,1.0,1.0,0.9999999999902847
3502,1.0,1.0,0.9999999999902471
3572,1.0,1.0,0.9999999999902349
5458,1.0,1.0,0.9999999999902163
5734,1.0,1.0,0.9999999999902138
4498,1.0,1.0,0.9999999999900111
2612,1.0,1.0,0.9999999999898879
2542,1.0,1.0,0.9999999999898697
1834,1.0,1.0,0.9999999999898592
3538,1.0,1.0,0.9999999999897882
3244,1.0,1.0,0.9999999999896527
2701,1.0,1.0,0.9999999999895983
2578,1.0,1.0,0.9999999999895486
1450,1.0,1.0,0.9999999999895028
1707,1.0,1.0,0.9999999999894382
1609,1.0,1.0,0.9999999999891958
3661,1.0,1.0,0.9999999999889944
2507,1.0,1.0,0.9999999999889309
846,1.0,1.0,0.9999999999889153
2931,1.0,1.0,0.9999999999888358
3467,1.0,1.0,0.9999999999887539
5387,1.0,1.0,0.9999999999886899
4427,1.0,1.0,0.9999999999886793
5723,1.0,1.0,0.9999999999886604
4204,1.0,1.0,0.9999999999885409
4763,1.0,1.0,0.9999999999884759
4621,1.0,1.0,0.9999999999883682
3891,1.0,1.0,0.9999999999883253
3803,1.0,1.0,0.9999999999882849
2843,1.0,1.0,0.9999999999880995
2165,1.0,1.0,0.9999999999879579
3125,1.0,1.0,0.9999999999877995
4851,1.0,1.0,0.999999999987748
5581,1.0,1.0,0.9999999999877238
4085,1.0,1.0,0.9999999999876474
5045,1.0,1.0,0.9999999999874893
5164,1.0,1.0,0.9999999999872966
5811,1.0,1.0,0.9999999999871612
962,1.0,1.0,0.9999999999864322
1773,1.0,1.0,0.9999999999863385
2012,1.0,1.0,0.9999999999861806
386,1.0,1.0,0.999999999985917
1505,1.0,1.0,0.9999999999858402
676,1.0,1.0,0.9999999999855695
1800,1.0,1.0,0.9999999999855516
2876,1.0,1.0,0.9999999999846176
1076,1.0,1.0,0.9999999999844458
3,1.0,1.0,0.9999999999844149
3836,1.0,1.0,0.999999999984118
5388,1.0,1.0,0.9999999999840952
4796,1.0,1.0,0.9999999999836116
5081,1.0,1.0,0.9999999999834921
4428,1.0,1.0,0.9999999999832734
4121,1.0,1.0,0.9999999999832081
5756,1.0,1.0,0.9999999999830977
3161,1.0,1.0,0.9999999999828904
2414,1.0,1.0,0.9999999999828582
572,1.0,1.0,0.9999999999828386
2201,1.0,1.0,0.9999999999825615
3468,1.0,1.0,0.9999999999824891
1397,1.0,1.0,0.9999999999824185
3374,1.0,1.0,0.999999999982309
287,1.0,1.0,0.9999999999820159
4334,1.0,1.0,0.9999999999817601
1519,1.0,1.0,0.9999999999816163
2508,1.0,1.0,0.9999999999815372
5294,1.0,1.0,0.9999999999812161
1624,1.0,1.0,0.9999999999805116
5470,1.0,1.0,0.9999999999798643
2723,1.0,1.0,0.9999999999796829
4510,1.0,1.0,0.9999999999794029
5175,1.0,1.0,0.9999999999790994
131,1.0,1.0,0.9999999999790448
1346,1.0,1.0,0.9999999999789628
3683,1.0,1.0,0.9999999999789326
3550,1.0,1.0,0.9999999999789069
4215,1.0,1.0,0.9999999999784104
2590,1.0,1.0,0.9999999999783447
646,1.0,1.0,0.9999999999782134
150,1.0,1.0,0.999999999978211
961,1.0,1.0,0.9999999999781719
4643,1.0,1.0,0.9999999999781584
2389,1.0,1.0,0.9999999999777778
3255,1.0,1.0,0.9999999999776938
3349,1.0,1.0,0.9999999999776072
690,1.0,1.0,0.9999999999774567
4309,1.0,1.0,0.9999999999774032
5603,1.0,1.0,0.9999999999773608
5269,1.0,1.0,0.999999999977093
2295,1.0,1.0,0.9999999999769431
1476,1.0,1.0,0.9999999999767326
988,1.0,1.0,0.9999999999764031
1270,1.0,1.0,0.9999999999757934
120,1.0,1.0,0.9999999999737674
627,1.0,1.0,0.9999999999727762
939,1.0,1.0,0.9999999999725675
378,1.0,1.0,0.9999999999721558
2539,1.0,1.0,0.9999999999698148
430,1.0,1.0,0.9999999999693254
5754,1.0,1.0,0.9999999999693046
5557,1.0,1.0,0.9999999999684865
666,1.0,1.0,0.9999999999682783
2900,1.0,1.0,0.9999999999681062
4597,1.0,1.0,0.9999999999679283
3499,1.0,1.0,0.9999999999677176
494,1.0,1.0,0.9999999999677094
3860,1.0,1.0,0.9999999999676306
3637,1.0,1.0,0.999999999967345
4794,1.0,1.0,0.9999999999671849
4820,1.0,1.0,0.9999999999671456
33,1.0,1.0,0.9999999999667406
2677,1.0,1.0,0.9999999999667315
5780,1.0,1.0,0.9999999999666567
1998,1.0,1.0,0.9999999999661839
4459,1.0,1.0,0.9999999999654314
3834,1.0,1.0,0.9999999999649001
914,1.0,1.0,0.9999999999644018
5419,1.0,1.0,0.999999999963032
1478,1.0,1.0,0.9999999999629683
2874,1.0,1.0,0.9999999999623241
5361,1.0,1.0,0.9999999999621629
934,1.0,1.0,0.9999999999617659
4401,1.0,1.0,0.9999999999613329
2135,1.0,1.0,0.999999999960486
3441,1.0,1.0,0.9999999999604612
953,1.0,1.0,0.9999999999601028
1014,1.0,1.0,0.99999999995975
2481,1.0,1.0,0.9999999999595477
2036,1.0,1.0,0.999999999959343
3095,1.0,1.0,0.9999999999593114
1135,1.0,1.0,0.9999999999591593
1054,1.0,1.0,0.9999999999583657
4055,1.0,1.0,0.9999999999580644
5015,1.0,1.0,0.9999999999567217
613,1.0,1.0,0.9999999999566789
694,1.0,1.0,0.9999999999565206
460,1.0,1.0,0.9999999999542912
5823,1.0,1.0,0.9999999999541258
530,1.0,1.0,0.9999999999528204
4863,1.0,1.0,0.9999999999509097
2817,1.0,1.0,0.9999999999501812
996,1.0,1.0,0.9999999999500127
1411,1.0,1.0,0.9999999999492657
50,1.0,1.0,0.9999999999492206
3777,1.0,1.0,0.9999999999483302
9,1.0,1.0,0.9999999999480451
3903,1.0,1.0,0.9999999999473879
216,1.0,1.0,0.9999999999467553
4737,1.0,1.0,0.9999999999463571
1278,1.0,1.0,0.9999999999451084
890,1.0,1.0,0.9999999999446547
5051,1.0,1.0,0.9999999999443021
5697,1.0,1.0,0.9999999999442548
4091,1.0,1.0,0.9999999999442475
3131,1.0,1.0,0.9999999999441971
2171,1.0,1.0,0.9999999999441864
2943,1.0,1.0,0.9999999999435409
2952,1.0,1.0,0.9999999999423894
3912,1.0,1.0,0.9999999999422085
4872,1.0,1.0,0.9999999999419698
5832,1.0,1.0,0.9999999999416729
495,1.0,1.0,0.9999999999381219
2192,1.0,1.0,0.9999999999371996
3152,1.0,1.0,0.9999999999366622
4112,1.0,1.0,0.9999999999361764
5072,1.0,1.0,0.9999999999356655
5852,1.0,1.0,0.9999999999350033
1496,1.0,1.0,0.9999999999348301
4892,1.0,1.0,0.9999999999346314
5396,1.0,1.0,0.9999999999346163
3932,1.0,1.0,0.9999999999342002
4436,1.0,1.0,0.9999999999337148
2972,1.0,1.0,0.9999999999337095
5835,1.0,1.0,0.9999999999337053
2183,1.0,1.0,0.9999999999336409
336,1.0,1.0,0.9999999999331655
4875,1.0,1.0,0.9999999999328946
3476,1.0,1.0,0.9999999999327485
3143,1.0,1.0,0.999999999932667
1229,1.0,1.0,0.9999999999326354
558,1.0,1.0,0.9999999999326257
3915,1.0,1.0,0.999999999932123
2516,1.0,1.0,0.9999999999319127
4103,1.0,1.0,0.9999999999317863
2955,1.0,1.0,0.9999999999313929
5063,1.0,1.0,0.9999999999308808
1403,1.0,1.0,0.9999999999297571
1310,1.0,1.0,0.9999999999268607
2022,1.0,1.0,0.9999999999257185
1289,1.0,1.0,0.9999999999252649
1322,1.0,1.0,0.9999999999215574
785,1.0,1.0,0.9999999999211726
1281,1.0,1.0,0.9999999999186726
755,1.0,1.0,0.9999999999186018
1545,1.0,1.0,0.9999999999178171
1961,1.0,1.0,0.9999999999136735
739,1.0,1.0,0.9999999999099296
751,1.0,1.0,0.9999999999083846
868,1.0,1.0,0.9999999999069227
1736,1.0,1.0,0.9999999999049565
5248,1.0,1.0,0.9999999999015168
4288,1.0,1.0,0.9999999999013167
3328,1.0,1.0,0.999999999901183
2368,1.0,1.0,0.999999999900921
1371,1.0,1.0,0.9999999998958977
913,1.0,1.0,0.9999999998899474
27,1.0,1.0,0.9999999998884579
1465,1.0,1.0,0.9999999998866338
52,1.0,1.0,0.9999999998825897
5660,1.0,1.0,0.9999999998808851
2707,1.0,1.0,0.9999999998761355
4700,1.0,1.0,0.9999999998753992
5861,1.0,1.0,0.9999999998750742
3667,1.0,1.0,0.99999999987501
4627,1.0,1.0,0.9999999998739759
5587,1.0,1.0,0.9999999998730684
1896,1.0,1.0,0.9999999998715021
3740,1.0,1.0,0.9999999998694913
293,1.0,1.0,0.9999999998686586
4901,1.0,1.0,0.9999999998656006
2780,1.0,1.0,0.9999999998631663
296,1.0,1.0,0.9999999998586904
3941,1.0,1.0,0.9999999998551456
1920,1.0,1.0,0.9999999998510984
2981,1.0,1.0,0.9999999998436264
2729,1.0,1.0,0.9999999998430833
2398,1.0,1.0,0.9999999998421885
3689,1.0,1.0,0.9999999998420079
5150,1.0,1.0,0.9999999998415794
4649,1.0,1.0,0.999999999840909
4190,1.0,1.0,0.9999999998409022
5609,1.0,1.0,0.9999999998397948
3230,1.0,1.0,0.9999999998397475
2270,1.0,1.0,0.9999999998382643
757,1.0,1.0,0.9999999998379836
3358,1.0,1.0,0.9999999998360529
5166,1.0,1.0,0.9999999998344749
263,1.0,1.0,0.9999999998339641
4318,1.0,1.0,0.9999999998306599
1441,1.0,1.0,0.999999999826692
5278,1.0,1.0,0.9999999998249229
128,1.0,1.0,0.9999999998189726
4206,1.0,1.0,0.9999999998178319
1571,1.0,1.0,0.9999999998130387
290,1.0,1.0,0.9999999998088605
858,1.0,1.0,0.9999999998060076
1240,1.0,1.0,0.9999999998042721
68,1.0,1.0,0.9999999998002214
3246,1.0,1.0,0.9999999997995401
2846,1.0,1.0,0.9999999997948283
76,1.0,1.0,0.9999999997912736
1098,1.0,1.0,0.9999999997904065
705,1.0,1.0,0.9999999997869597
2286,1.0,1.0,0.9999999997791591
3806,1.0,1.0,0.9999999997789455
2620,1.0,1.0,0.999999999775383
5125,1.0,1.0,0.9999999997753697
3580,1.0,1.0,0.9999999997742777
4165,1.0,1.0,0.9999999997737712
4540,1.0,1.0,0.9999999997727393
3205,1.0,1.0,0.9999999997719293
5500,1.0,1.0,0.9999999997706412
2245,1.0,1.0,0.999999999769901
54,1.0,1.0,0.9999999997629923
4766,1.0,1.0,0.9999999997616726
5240,1.0,1.0,0.9999999997608615
4280,1.0,1.0,0.9999999997524467
771,1.0,1.0,0.9999999997500584
1162,1.0,1.0,0.9999999997489868
964,1.0,1.0,0.9999999997488147
5726,1.0,1.0,0.9999999997435369
3320,1.0,1.0,0.999999999743489
308,1.0,1.0,0.9999999997368447
5282,1.0,1.0,0.9999999997358708
1775,1.0,1.0,0.999999999735103
2360,1.0,1.0,0.9999999997339788
2787,1.0,1.0,0.999999999732774
3747,1.0,1.0,0.9999999997316176
4707,1.0,1.0,0.999999999730502
5667,1.0,1.0,0.999999999729438
4322,1.0,1.0,0.9999999997205107
454,1.0,1.0,0.9999999997202349
3362,1.0,1.0,0.9999999997084694
5870,1.0,1.0,0.9999999997021147
2895,1.0,1.0,0.999999999701155
3855,1.0,1.0,0.9999999996987607
4910,1.0,1.0,0.9999999996976616
4815,1.0,1.0,0.9999999996962035
2402,1.0,1.0,0.9999999996953084
5775,1.0,1.0,0.9999999996937159
3950,1.0,1.0,0.9999999996930589
1370,1.0,1.0,0.9999999996923932
565,1.0,1.0,0.9999999996914231
1751,1.0,1.0,0.9999999996912019
2990,1.0,1.0,0.9999999996883133
1225,1.0,1.0,0.9999999996853619
420,1.0,1.0,0.9999999996844369
724,1.0,1.0,0.9999999996773725
1523,1.0,1.0,0.9999999996771256
545,1.0,1.0,0.9999999996722198
1438,1.0,1.0,0.9999999996713878
1518,1.0,1.0,0.9999999996681319
693,1.0,1.0,0.9999999996547384
601,1.0,1.0,0.9999999996527857
669,1.0,1.0,0.9999999996224931
5172,1.0,1.0,0.9999999996194873
1321,1.0,1.0,0.999999999617005
975,1.0,1.0,0.9999999996077196
1994,1.0,1.0,0.9999999996071829
4212,1.0,1.0,0.9999999996039841
3252,1.0,1.0,0.9999999995876838
2187,1.0,1.0,0.999999999575738
2292,1.0,1.0,0.9999999995704123
3147,1.0,1.0,0.999999999566539
285,1.0,1.0,0.9999999995634883
5745,1.0,1.0,0.9999999995608118
4107,1.0,1.0,0.999999999557843
4785,1.0,1.0,0.9999999995540134
5174,1.0,1.0,0.999999999553242
5067,1.0,1.0,0.9999999995489957
4214,1.0,1.0,0.9999999995484641
3825,1.0,1.0,0.9999999995467097
3254,1.0,1.0,0.9999999995437809
5415,1.0,1.0,0.9999999995402382
5198,1.0,1.0,0.9999999995400151
2294,1.0,1.0,0.999999999539188
2865,1.0,1.0,0.9999999995389321
4238,1.0,1.0,0.9999999995388675
3278,1.0,1.0,0.9999999995376845
2318,1.0,1.0,0.9999999995361808
377,1.0,1.0,0.9999999995290763
5686,1.0,1.0,0.9999999995205229
4726,1.0,1.0,0.9999999995194531
3766,1.0,1.0,0.9999999995178543
2806,1.0,1.0,0.9999999995177644
4455,1.0,1.0,0.9999999995150513
1231,1.0,1.0,0.999999999512327
268,1.0,1.0,0.9999999994957651
3495,1.0,1.0,0.9999999994877424
5447,1.0,1.0,0.9999999994868405
5480,1.0,1.0,0.9999999994622049
4487,1.0,1.0,0.9999999994613931
2535,1.0,1.0,0.9999999994571023
1678,1.0,1.0,0.9999999994527959
4520,1.0,1.0,0.9999999994410347
3527,1.0,1.0,0.9999999994335995
200,1.0,1.0,0.9999999994332076
1197,1.0,1.0,0.9999999994230255
2855,1.0,1.0,0.999999999419338
3560,1.0,1.0,0.999999999417934
5319,0.0,1.0,0.9999999994098416
1729,1.0,1.0,0.9999999994082498
2567,1.0,1.0,0.999999999403397
5484,1.0,1.0,0.9999999993990849
4524,1.0,1.0,0.9999999993913571
3815,1.0,1.0,0.9999999993907871
2600,1.0,1.0,0.9999999993890885
3564,1.0,1.0,0.9999999993833548
1413,1.0,1.0,0.9999999993790649
1808,1.0,1.0,0.9999999993763056
2604,1.0,1.0,0.9999999993752391
4359,0.0,1.0,0.9999999993747184
583,1.0,1.0,0.9999999993615201
4775,1.0,1.0,0.9999999993604745
2842,1.0,1.0,0.9999999993543311
1615,1.0,1.0,0.9999999993435553
3399,0.0,1.0,0.9999999993371596
5735,1.0,1.0,0.9999999993280919
3802,1.0,1.0,0.999999999318036
345,1.0,1.0,0.9999999993150273
5477,1.0,1.0,0.9999999993146156
1618,1.0,1.0,0.9999999993116462
2439,0.0,1.0,0.9999999992969955
4517,1.0,1.0,0.9999999992934354
749,1.0,1.0,0.9999999992837212
4762,1.0,1.0,0.999999999279833
3557,1.0,1.0,0.9999999992716591
2730,1.0,1.0,0.9999999992669402
3690,1.0,1.0,0.9999999992643367
4650,1.0,1.0,0.9999999992616031
5610,1.0,1.0,0.9999999992587651
2597,1.0,1.0,0.9999999992509547
5722,1.0,1.0,0.999999999238411
123,1.0,1.0,0.9999999992327073
5196,1.0,1.0,0.9999999992124353
4236,1.0,1.0,0.9999999991933339
1241,1.0,1.0,0.9999999991846824
1010,1.0,1.0,0.9999999991784727
3276,1.0,1.0,0.9999999991737545
5186,1.0,1.0,0.9999999991585213
2316,1.0,1.0,0.99999999915354
4226,1.0,1.0,0.999999999149934
3266,1.0,1.0,0.9999999991413193
2306,1.0,1.0,0.9999999991324697
759,1.0,1.0,0.999999999114972
2459,0.0,1.0,0.9999999991071589
1847,1.0,1.0,0.9999999990483375
3419,0.0,1.0,0.9999999990337394
1763,1.0,1.0,0.9999999990243547
37,1.0,1.0,0.999999999008317
1600,1.0,1.0,0.9999999989906816
2033,1.0,1.0,0.9999999989782224
597,1.0,1.0,0.9999999989592181
318,1.0,1.0,0.9999999989565838
4379,0.0,1.0,0.9999999989553421
1214,1.0,1.0,0.9999999989435384
1354,1.0,1.0,0.9999999988951322
5339,0.0,1.0,0.9999999988717017
2209,1.0,1.0,0.9999999988628618
3169,1.0,1.0,0.9999999988418424
5021,1.0,1.0,0.9999999988203361
4129,1.0,1.0,0.9999999988202701
4061,1.0,1.0,0.9999999988187147
3101,1.0,1.0,0.9999999988166437
2141,1.0,1.0,0.9999999988149426
1459,1.0,1.0,0.9999999988116144
1905,1.0,1.0,0.9999999988090784
5089,1.0,1.0,0.9999999987985424
2719,1.0,1.0,0.9999999987815864
3679,1.0,1.0,0.9999999987755681
4639,1.0,1.0,0.999999998769812
5599,1.0,1.0,0.9999999987643526
1897,1.0,1.0,0.999999998727942
1535,1.0,1.0,0.9999999987225296
1612,1.0,1.0,0.9999999986934545
5206,1.0,1.0,0.9999999986777646
4246,1.0,1.0,0.9999999986498693
3286,1.0,1.0,0.999999998620807
1566,1.0,1.0,0.9999999985966717
2326,1.0,1.0,0.9999999985904886
2035,1.0,1.0,0.99999999852374
5646,1.0,1.0,0.9999999985063817
5651,1.0,1.0,0.9999999985020271
4686,1.0,1.0,0.999999998495507
3726,1.0,1.0,0.9999999984844128
2766,1.0,1.0,0.9999999984731835
97,1.0,1.0,0.9999999984421268
4691,1.0,1.0,0.9999999984025787
548,1.0,1.0,0.9999999983896097
5088,1.0,1.0,0.9999999983871473
